baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000006641.12	187.616707727227	0.977880870686767	0.175775254118704	5.5632453816644	2.64803123905528e-08	1.85406977519375e-07
ENSMUSG00000026923.15	727.286639795366	0.909419574438791	0.163489666966342	5.56255077959157	2.65859634111417e-08	1.86083762164491e-07
ENSMUSG00000019990.15	372.564089147468	-0.855241037509518	0.153770129261438	-5.56181516928721	2.6698297869926e-08	1.86806852945862e-07
ENSMUSG00000050552.8	441.727319260599	-0.735060205274408	0.1321633856041	-5.56175374832111	2.6707698223203e-08	1.86809472837321e-07
ENSMUSG00000024008.16	17.0986782198416	4.30308141905299	0.773948827312225	5.55990430788139	2.6992260502432e-08	1.8868058160528e-07
ENSMUSG00000079330.9	24.1039297091063	2.9001538908411	0.521620104261768	5.55989668946061	2.69934387656779e-08	1.8868058160528e-07
ENSMUSG00000021270.13	7550.50472766697	0.737358332060344	0.132691040439349	5.5569564427176	2.74519229569569e-08	1.91820543362639e-07
ENSMUSG00000031558.15	2862.23992989537	-0.518477265058822	0.0933330570272394	-5.55512999973314	2.77405227268475e-08	1.93771717474709e-07
ENSMUSG00000023072.14	261.911040236785	0.799162374079037	0.14389331987198	5.55385319339382	2.79440194651233e-08	1.95127318107172e-07
ENSMUSG00000018999.14	991.389064107435	-0.557907596101766	0.100482316282341	-5.55229633176574	2.81941117167303e-08	1.96740907013206e-07
ENSMUSG00000079470.8	142.082161033252	1.18903890397139	0.214151398680528	5.55232845219565	2.81889300589967e-08	1.96740907013206e-07
ENSMUSG00000022203.7	225.741208271793	-1.04173009581989	0.187626678765224	-5.55214270526738	2.82189074790643e-08	1.9684756592322e-07
ENSMUSG00000027130.15	643.908859899384	0.681235078212196	0.12270634553322	5.55175101378735	2.82822234067468e-08	1.97222768817196e-07
ENSMUSG00000027796.2	86.700959631757	-1.34662074763824	0.242728835613113	-5.54784001759325	2.89220329007462e-08	2.01616475226253e-07
ENSMUSG00000040990.17	2025.66167870571	-0.592364858099987	0.106803060112513	-5.54632851789031	2.91730466511697e-08	2.03297827117596e-07
ENSMUSG00000021392.8	652.092699582697	0.755037742805056	0.136159911238562	5.54522793043083	2.93571490322216e-08	2.04511919730693e-07
ENSMUSG00000071470.4	21.2044636136529	6.88197959800952	1.24131594132286	5.54409990954876	2.95470099388686e-08	2.05765297679934e-07
ENSMUSG00000028245.15	810.286178927809	-0.590781641813305	0.10656947910745	-5.54362887724768	2.96266430476205e-08	2.06250464566634e-07
ENSMUSG00000021708.17	30.4363125736358	2.29071710119008	0.413290173111736	5.5426362643536	2.97951373322703e-08	2.07353718011432e-07
ENSMUSG00000037400.17	1666.91617952105	0.75470053203881	0.136197090246799	5.54123829423404	3.00340179142087e-08	2.08945905469034e-07
ENSMUSG00000019850.11	247.949607588025	0.981988991949264	0.177231601182964	5.54071049065067	3.01246896018537e-08	2.0950628383386e-07
ENSMUSG00000033900.13	275.537930545688	0.917409746122217	0.165669771676958	5.53758079603735	3.06678229146237e-08	2.13211935123939e-07
ENSMUSG00000024042.7	755.533069778953	0.582336191616672	0.105165025624322	5.53735605691703	3.07071880779205e-08	2.13413926006958e-07
ENSMUSG00000038112.15	882.300790407699	-0.747304078141459	0.134968631106842	-5.53687232368748	3.07920848686846e-08	2.13932118337417e-07
ENSMUSG00000047117.13	21.5923642418661	6.91070396581476	1.2485365962536	5.53504317498683	3.11151697838079e-08	2.16104251347474e-07
ENSMUSG00000108691.1	12.3671407717178	7.0820769417583	1.27956953005328	5.53473396749562	3.11701094782765e-08	2.16413202238137e-07
ENSMUSG00000062248.5	183.419548946481	0.922134693448239	0.166617284538447	5.53444797760736	3.12210076571319e-08	2.16693895197739e-07
ENSMUSG00000054863.9	130.192758672963	-1.06169476473618	0.191880140014512	-5.53311439451671	3.14594145730965e-08	2.18275395045048e-07
ENSMUSG00000004266.15	24.8452327236455	2.62534068947807	0.474499041121897	5.53286827149485	3.15036070352184e-08	2.18508765016057e-07
ENSMUSG00000097819.1	67.069255814798	-1.43148969954522	0.258768925628184	-5.53192272244497	3.16739452747721e-08	2.19616631608696e-07
ENSMUSG00000028536.12	12.6646401338916	7.1231824689338	1.28799785103383	5.5304303987901	3.19446028774139e-08	2.21419104405169e-07
ENSMUSG00000057497.8	397.564145481526	0.930267959887646	0.168232158227738	5.52966786901902	3.20837650221321e-08	2.22309234905614e-07
ENSMUSG00000024525.7	298.112754975767	0.82844704604448	0.149821329204968	5.52956678759068	3.21022565325856e-08	2.22362919496293e-07
ENSMUSG00000020422.14	3359.9058150332	-0.529886670115612	0.0958317673767777	-5.52934256166099	3.21433126121409e-08	2.22572814029267e-07
ENSMUSG00000074489.9	17.5680280514534	4.66849902939619	0.844378604100747	5.52891677586749	3.22214148233778e-08	2.23039004213863e-07
ENSMUSG00000074945.3	129.934430431288	-1.1612520269144	0.210047641214603	-5.52851734111103	3.22948507797377e-08	2.23472593309338e-07
ENSMUSG00000024566.10	1445.18520436763	-0.505169108857667	0.0913781025945556	-5.52833878701882	3.23277303798378e-08	2.23625346146892e-07
ENSMUSG00000028228.5	2480.1153994487	0.677190216082987	0.122509555474444	5.5276522183141	3.24544603935174e-08	2.24426985220391e-07
ENSMUSG00000037086.3	39.8515987175273	-1.87843100976992	0.339851409493574	-5.52721265028456	3.25358507893723e-08	2.24914663923727e-07
ENSMUSG00000004631.15	445.523974174018	-0.805925547205744	0.14581432965374	-5.52706684671902	3.25628914749761e-08	2.2502643233976e-07
ENSMUSG00000019295.8	425.768353235457	-0.767218500956593	0.138900930000976	-5.52349434198319	3.32322998637063e-08	2.29575737743368e-07
ENSMUSG00000030554.16	231.469450400506	-0.818777367981344	0.148244008593356	-5.52317342029862	3.3293082725492e-08	2.29918896619789e-07
ENSMUSG00000029676.15	263.563998189189	0.782421835970399	0.141692868147059	5.52195637086225	3.35245744733791e-08	2.31440332847074e-07
ENSMUSG00000006642.3	21.7136735304279	6.00183244650361	1.08763803093716	5.51822598675789	3.42438895427126e-08	2.36327369745089e-07
ENSMUSG00000049764.8	276.449790227529	0.803023377168966	0.145608634604444	5.51494339158139	3.48892239893689e-08	2.40700756302656e-07
ENSMUSG00000049553.11	1540.86962232812	0.528954945212704	0.095927175779919	5.51413028593961	3.50508884221399e-08	2.41735500724102e-07
ENSMUSG00000015766.14	2997.71452514025	-0.51167623631409	0.0928012753220241	-5.51367677371408	3.51413726553221e-08	2.42117506606925e-07
ENSMUSG00000032555.10	2114.47422467382	0.60392576344249	0.109531409517438	5.51372219259485	3.51323005341185e-08	2.42117506606925e-07
ENSMUSG00000064127.13	1455.17994777681	0.554864752362498	0.100632636028145	5.51376545683763	3.51236609001475e-08	2.42117506606925e-07
ENSMUSG00000036943.9	1155.28089272461	0.614814795751404	0.111517253633297	5.51318092690038	3.52405627044897e-08	2.42720108583968e-07
ENSMUSG00000037278.9	507.369099290584	0.639034548143399	0.116014400956709	5.50823469219011	3.62449979951488e-08	2.49555130906718e-07
ENSMUSG00000025507.13	438.572031033731	-0.8511395410518	0.154524664968471	-5.50811445684393	3.62697566889382e-08	2.49642552108731e-07
ENSMUSG00000106968.1	13.3192686035276	7.17428130433924	1.3030938335089	5.50557536215233	3.67964505811265e-08	2.53183556408768e-07
ENSMUSG00000039145.16	586.952618053032	0.671013305208475	0.121905118090323	5.50438993637087	3.70448806107853e-08	2.54808206713667e-07
ENSMUSG00000074607.11	18.3322114698444	4.40350129513916	0.800068574035257	5.50390483771845	3.71470112265415e-08	2.55425811081638e-07
ENSMUSG00000039382.12	349.828505607293	0.719336721016485	0.130745966835942	5.50178899146541	3.75956745255748e-08	2.58425000217808e-07
ENSMUSG00000019823.17	501.223864659119	-0.791490465244232	0.143862548686733	-5.50171307591482	3.76118696225426e-08	2.58450486579603e-07
ENSMUSG00000006586.15	572.790606737814	-0.677058942929363	0.123077977609467	-5.50105677782346	3.77521603321743e-08	2.5927455364949e-07
ENSMUSG00000020929.14	2359.09875749441	0.4657523197087	0.0846663090683986	5.50103488428245	3.77568490457343e-08	2.5927455364949e-07
ENSMUSG00000027799.12	1218.5644105225	-0.649689456769503	0.118142057725932	-5.49922245536526	3.81469629210635e-08	2.61866564370565e-07
ENSMUSG00000079111.3	3283.10279556714	-0.57371147955515	0.104336826117544	-5.49864799326765	3.82714260385952e-08	2.62633854350399e-07
ENSMUSG00000024921.17	1210.73235323483	-0.527042173692503	0.095850682484921	-5.49857507561739	3.82872525351756e-08	2.62655374783073e-07
ENSMUSG00000031078.15	8235.22259375617	-0.41261953419371	0.0750688316266626	-5.49654930352157	3.87294848649009e-08	2.65601109426393e-07
ENSMUSG00000029811.14	21.7467118741805	6.00057832378499	1.09189133962496	5.49558193752693	3.89424074394912e-08	2.66972840932478e-07
ENSMUSG00000024268.16	239.057093276361	0.981539776102562	0.178682691211552	5.49320009368152	3.94715140694298e-08	2.70510571753308e-07
ENSMUSG00000052087.14	12.0975121062586	7.03995274267513	1.28180799502572	5.49220536148539	3.9694543186434e-08	2.71949010370614e-07
ENSMUSG00000067001.11	50.670208594782	-1.73300375968196	0.315610773281129	-5.49095248449674	3.99771903520649e-08	2.73794807649466e-07
ENSMUSG00000033565.18	5218.36766032658	-0.46331787637998	0.0843911173125678	-5.49012610727671	4.01646869136311e-08	2.74987934188364e-07
ENSMUSG00000031360.14	669.462524316177	-0.72792288628495	0.132589918614651	-5.49003192618685	4.01861096933328e-08	2.75043621799904e-07
ENSMUSG00000037447.16	223.825355743803	-0.85571076670194	0.155886893358467	-5.48930540769844	4.03517390897841e-08	2.76085931881409e-07
ENSMUSG00000054958.6	11.9742536656836	7.02863173091676	1.28054107549046	5.48879834114242	4.04677305473287e-08	2.76788043337099e-07
ENSMUSG00000041096.13	817.353524181627	-0.594057689542723	0.108248969839284	-5.48788307569778	4.06779164694762e-08	2.78133742044516e-07
ENSMUSG00000031608.13	668.961703591626	0.846920362029393	0.154340665434409	5.48734424362912	4.08021510653099e-08	2.78891057000898e-07
ENSMUSG00000001020.8	1877.88295957529	-0.624964187182484	0.113906602996433	-5.4866370407171	4.09657641314283e-08	2.7991694296077e-07
ENSMUSG00000015094.16	1134.23894323615	-0.966964385024136	0.176344303491012	-5.48338883582604	4.17254509797947e-08	2.85013748821389e-07
ENSMUSG00000030162.14	71.784847574939	-1.55807800220539	0.284179671629932	-5.48272152356614	4.18832040217953e-08	2.8599692300861e-07
ENSMUSG00000037660.5	52.1782183878475	2.3477853650912	0.428638628442506	5.47730701178769	4.31847583605384e-08	2.9478725058973e-07
ENSMUSG00000045763.8	1724.91741148606	-0.522792271814177	0.0954535917905515	-5.4769261376912	4.32777756383746e-08	2.95324801314685e-07
ENSMUSG00000017774.19	8548.00826573557	-0.453991070977808	0.0828953415624404	-5.47667772905963	4.33385467579595e-08	2.95642024472474e-07
ENSMUSG00000028433.14	2373.36184352961	0.663775552756471	0.121259571811977	5.47400541530617	4.39975609780858e-08	3.00038721437708e-07
ENSMUSG00000096917.2	88.3045076285825	1.28423669066022	0.234609104926829	5.47394224559511	4.40132560911307e-08	3.00046891079754e-07
ENSMUSG00000090356.2	20.0558844249723	6.7941847187488	1.24123713719308	5.47372014191671	4.40684829599413e-08	3.00324462239679e-07
ENSMUSG00000028249.15	4635.84034303338	-0.43482250521366	0.0794410465163335	-5.47352438420179	4.41172145096553e-08	3.00557599969169e-07
ENSMUSG00000033237.19	1352.24835237032	0.528420017390651	0.0965532571576052	5.47283471264054	4.42893166398212e-08	3.01630795161033e-07
ENSMUSG00000044626.13	25.228061526508	2.8139015935959	0.514181777085752	5.4725813301754	4.43527095993048e-08	3.01963167952898e-07
ENSMUSG00000040383.16	1441.36194586799	0.557324818880616	0.101888824174014	5.46993081330266	4.50211291992801e-08	3.06413124313548e-07
ENSMUSG00000054309.9	1184.83290935805	0.579768068771302	0.106007243747478	5.46913633706373	4.5223379143339e-08	3.0768845434901e-07
ENSMUSG00000063663.11	623.333401268726	0.837669473297527	0.153193293615533	5.46805577142179	4.54998731472113e-08	3.0946791801769e-07
ENSMUSG00000058729.13	189.685426002675	1.00149039494816	0.183160581826861	5.4678271108292	4.55585923167902e-08	3.09765501044877e-07
ENSMUSG00000054814.14	956.385029603845	0.65296020583392	0.119439310915144	5.46687854133567	4.58029668155266e-08	3.1132479611854e-07
ENSMUSG00000032375.15	210.513836622513	-0.95881363531521	0.175434725192986	-5.46535832207948	4.61972646238064e-08	3.13901768193999e-07
ENSMUSG00000015749.12	1607.64651023184	0.63787835288126	0.116734708626738	5.46434184301509	4.64627413755238e-08	3.15498477115884e-07
ENSMUSG00000039542.16	1629.27549926453	-0.528235224676317	0.0966692277631231	-5.46435755099542	4.64586276491234e-08	3.15498477115884e-07
ENSMUSG00000038193.4	73.9301456609	-1.35929609540333	0.248781358217971	-5.46381812986317	4.66000977195759e-08	3.16327393408351e-07
ENSMUSG00000024833.15	449.414396445664	0.726657830869542	0.133010178299091	5.46317462439269	4.6769411536821e-08	3.1737262641888e-07
ENSMUSG00000083534.1	16.8032384394995	3.98053852677136	0.728622996352921	5.46309757816553	4.67897232307607e-08	3.17406391906606e-07
ENSMUSG00000056531.11	112.767966801047	1.31585604062989	0.240927770509224	5.4616204593132	4.71807936132702e-08	3.19954418549755e-07
ENSMUSG00000028820.13	3775.21592327538	0.448232768174998	0.0820945872194974	5.4599551974913	4.76254751251981e-08	3.22864218364306e-07
ENSMUSG00000025702.15	1323.70446507172	-0.52503488290355	0.0961760660359303	-5.45910125610048	4.78550796596044e-08	3.24314532978007e-07
ENSMUSG00000047945.6	1773.02042674159	0.711611158177278	0.130379360113466	5.45800468385471	4.81514959457289e-08	3.26216534071605e-07
ENSMUSG00000032231.14	20183.8116242446	-0.385033993380947	0.0705468289875638	-5.45784975606518	4.81935179586987e-08	3.26394385206541e-07
ENSMUSG00000026353.9	2326.63457430273	-0.528837670430616	0.0969988734814868	-5.4519980639935	4.98069984854856e-08	3.37211464721654e-07
ENSMUSG00000008429.8	944.344584184131	-0.54181492529765	0.0993830297227485	-5.45178514691256	4.98666823089122e-08	3.37505141840273e-07
ENSMUSG00000029212.11	62.8668367471107	-1.58686694381276	0.291097609375406	-5.4513224867	4.99966119205924e-08	3.38273905498692e-07
ENSMUSG00000034872.6	36.4698293146169	2.13171885029056	0.391089973547102	5.4507120981812	5.01685304262657e-08	3.39326168049811e-07
ENSMUSG00000025147.7	466.618027933334	0.782686502091147	0.143628596985357	5.44937789910279	5.05463106244288e-08	3.41769680167855e-07
ENSMUSG00000036306.13	33.805003153486	2.02585397220354	0.371844999625866	5.44811406430601	5.09067092079752e-08	3.44094108581797e-07
ENSMUSG00000037679.9	3611.84972558557	-0.663570364929146	0.121813741818542	-5.44741795977027	5.11062746808766e-08	3.45330253695757e-07
ENSMUSG00000040570.14	26.7516052465524	2.50769948089702	0.460601841282207	5.44439742992816	5.19810458477445e-08	3.51126535871661e-07
ENSMUSG00000030786.18	16.463260972979	4.23151423433118	0.777649552588923	5.44141537823018	5.28589009792761e-08	3.56939860870498e-07
ENSMUSG00000031388.14	254.888394077824	0.817445339999476	0.150237692703362	5.44101367167217	5.29782477757831e-08	3.5762909139445e-07
ENSMUSG00000048865.16	16.9114001068184	4.59962579610737	0.845535496573929	5.4398967456066	5.33114600876446e-08	3.59761098609058e-07
ENSMUSG00000035861.6	17.5768108744883	3.42355991986031	0.629554267664686	5.43806959257049	5.38609379800944e-08	3.63350662768583e-07
ENSMUSG00000028948.16	1007.16163842882	0.697556689568696	0.128298530002445	5.4369811529049	5.41908678036794e-08	3.65457279547981e-07
ENSMUSG00000042353.9	19.9686988261876	6.78272365985966	1.24788506901519	5.43537528276742	5.4681221272316e-08	3.68644051033591e-07
ENSMUSG00000025358.16	640.245673699492	0.608798625647154	0.112036480272794	5.4339320921615	5.51255670200327e-08	3.71518678154874e-07
ENSMUSG00000040274.11	1375.21141424724	0.609506939510601	0.112238853598497	5.4304451619841	5.62136514558293e-08	3.7872849745485e-07
ENSMUSG00000032333.6	410.462880273947	-0.707419949721777	0.130290956758349	-5.42953991069257	5.64995174876705e-08	3.80530593375306e-07
ENSMUSG00000035158.15	198.021030610819	-0.88158813788434	0.162476462916965	-5.42594368474702	5.76491346416992e-08	3.88147085126626e-07
ENSMUSG00000040260.8	358.507167999619	-0.837079285060608	0.154355236994171	-5.42307019419249	5.85839733476318e-08	3.94313006951523e-07
ENSMUSG00000028782.14	72.8872089430351	1.5717455868091	0.289854638825407	5.42253038688071	5.87612214218408e-08	3.95377438155995e-07
ENSMUSG00000042628.8	982.491182993958	-0.581485140863526	0.107236178725142	-5.42247166745784	5.87805335069313e-08	3.95378843676619e-07
ENSMUSG00000048521.8	145.936598130288	-1.37219783673407	0.253071576951263	-5.42217286217937	5.88789021473039e-08	3.9591183812305e-07
ENSMUSG00000114832.2	11.8000127440848	6.99538147544413	1.29027467381408	5.42162193633207	5.90606888582773e-08	3.97005221597845e-07
ENSMUSG00000024789.13	1025.16196251683	-0.592758365623385	0.109334516202821	-5.42151176234033	5.90971077093787e-08	3.97121051383445e-07
ENSMUSG00000020549.14	663.7295781134	0.597085811386459	0.110181295141782	5.41912137280764	5.98926481885713e-08	4.02336299759448e-07
ENSMUSG00000080316.11	838.932013794708	-0.631955954422837	0.116668872490869	-5.41666291042881	6.07216647237432e-08	4.07772970404709e-07
ENSMUSG00000040658.7	201.161784092691	0.999708996508364	0.184603309413562	5.41544460759769	6.11365972188128e-08	4.10426257748222e-07
ENSMUSG00000030403.9	2482.8410599483	0.628247581029996	0.116080024168829	5.412193747619	6.2257273356171e-08	4.1781413315586e-07
ENSMUSG00000067613.6	11.6558231634165	6.99719832840133	1.29288158190431	5.41209529653521	6.22915212430651e-08	4.17908465208337e-07
ENSMUSG00000028066.15	284.438372904733	0.84761666499529	0.156651414303276	5.41084591393672	6.27277290609498e-08	4.20698576919792e-07
ENSMUSG00000043410.16	22.0683063607042	6.01995581660868	1.1127283798451	5.41008562884567	6.29946208888378e-08	4.22351690487942e-07
ENSMUSG00000031671.11	255.26379923559	0.901217716565681	0.166677888031716	5.40694225975671	6.41097993832078e-08	4.29689286863423e-07
ENSMUSG00000020659.16	231.294928757889	0.889536914565602	0.164558541901664	5.4055955059274	6.45934206659289e-08	4.32790556012538e-07
ENSMUSG00000029922.15	885.642471755069	0.60629870009877	0.112178924264585	5.4047469618157	6.4899947128408e-08	4.34562991173297e-07
ENSMUSG00000097833.1	16.2207496886385	4.5568659661052	0.843114170869813	5.4048029597273	6.48796751933944e-08	4.34562991173297e-07
ENSMUSG00000050335.17	2785.17292224855	-0.56588871508517	0.104711262570859	-5.40427745011886	6.50701577437369e-08	4.35561790045965e-07
ENSMUSG00000068744.12	1709.18275049072	-0.556184277369572	0.102926879041291	-5.40368349405066	6.52861024760298e-08	4.36865975734364e-07
ENSMUSG00000045136.6	1014.90589898366	0.675356097373149	0.125003110555608	5.4027143354382	6.5639951146729e-08	4.39091812826067e-07
ENSMUSG00000114206.1	17.0885927457	4.64364008991458	0.859591383146074	5.40214825434734	6.58474913292581e-08	4.40337811968225e-07
ENSMUSG00000067851.11	2396.6584021949	0.644447972316104	0.119300141300618	5.40190451822009	6.5937047042902e-08	4.40794270880796e-07
ENSMUSG00000037316.9	259.641142662577	0.956322323814331	0.177053424578848	5.40132068097021	6.61520458607537e-08	4.42088761117216e-07
ENSMUSG00000034285.15	340.028330824512	0.796279029817566	0.147429400429881	5.40108707961737	6.6238259951783e-08	4.42522035578455e-07
ENSMUSG00000050315.14	49.6586510278232	-1.67072676944745	0.309477421455922	-5.39854171457031	6.7184748054476e-08	4.48700461595189e-07
ENSMUSG00000045532.5	17.0059379236441	4.29323138004349	0.795757449471649	5.39515072450032	6.84660542937926e-08	4.57110298618911e-07
ENSMUSG00000022098.10	4062.30842092865	-0.667153890017413	0.123663389560157	-5.39491835368843	6.855471837429e-08	4.5755466178416e-07
ENSMUSG00000024039.15	35.3893695492109	2.20406718909347	0.408560094627697	5.39471969503517	6.86306073283021e-08	4.57913500926457e-07
ENSMUSG00000004567.16	801.080173217732	-0.645052747542522	0.119606918695496	-5.39310563784982	6.92502119745835e-08	4.61898690698664e-07
ENSMUSG00000026049.11	134.125695140158	1.09805368595692	0.203627742947425	5.39245620495054	6.95010421667935e-08	4.63422380710736e-07
ENSMUSG00000030805.14	1055.10727197147	-0.505665765695228	0.093777128911011	-5.39220779701067	6.95972171608378e-08	4.6391420405084e-07
ENSMUSG00000023088.17	3184.2182545566	0.460784340953069	0.0854703067504537	5.3911628315365	7.00032054615349e-08	4.66470168524593e-07
ENSMUSG00000063146.11	1146.71881613045	-0.751740442878874	0.139442554296775	-5.39104039416081	7.00509245074303e-08	4.6663790940788e-07
ENSMUSG00000024844.15	1299.43503652345	0.553234272862127	0.102624024465484	5.39088459786725	7.01116904976094e-08	4.66892425427613e-07
ENSMUSG00000032120.11	341.707628651237	0.769969547803092	0.142840021513691	5.39043287478988	7.02881670411043e-08	4.67783464298841e-07
ENSMUSG00000051154.11	1617.90262029983	-0.489316762193493	0.0907751493964642	-5.3904264046582	7.0290697877441e-08	4.67783464298841e-07
ENSMUSG00000026134.11	340.624051021822	0.716785728032353	0.132986455048374	5.38991529454349	7.04909012419305e-08	4.68965021859285e-07
ENSMUSG00000063415.12	250.362617821224	0.787730181292331	0.146151199520944	5.38983042133325	7.05241997635446e-08	4.69035784866993e-07
ENSMUSG00000020889.11	798.917537271803	-0.803770251341243	0.149208133593278	-5.38690641042544	7.16807346549986e-08	4.76574418616931e-07
ENSMUSG00000004098.7	719.690727703067	0.618435618531415	0.114818965457214	5.38618002756584	7.19708774292428e-08	4.78349791314399e-07
ENSMUSG00000022296.9	71.9522301820963	-1.35122274086408	0.25091471524178	-5.38518731180056	7.23692431361688e-08	4.80843089948406e-07
ENSMUSG00000072573.2	16.0027570713245	3.91652271508921	0.727414959392019	5.3841657564517	7.27814112587802e-08	4.83426466246141e-07
ENSMUSG00000074151.13	112.806253796251	-1.08342418391932	0.201282144811623	-5.38261446355949	7.34116643425429e-08	4.87456277477578e-07
ENSMUSG00000007589.9	327.256762403027	0.730557473445155	0.135742183557744	5.38194873765517	7.36837508719265e-08	4.89106026875004e-07
ENSMUSG00000026491.13	2400.94635147723	0.654986783562324	0.121710313366971	5.38152244820423	7.38584908446534e-08	4.90108747999933e-07
ENSMUSG00000009575.14	3623.42189947488	0.663481053927986	0.123306565781037	5.38074391842336	7.41786537635453e-08	4.92075511841057e-07
ENSMUSG00000000706.16	20.0287370451136	5.88577551707538	1.0940273483986	5.37991625683833	7.45204956925095e-08	4.9402648922097e-07
ENSMUSG00000004948.12	17.788291048208	5.11760147771889	0.951235244182441	5.379953601401	7.45050387754472e-08	4.9402648922097e-07
ENSMUSG00000029397.15	873.807355720818	-0.610053672881332	0.113412483467438	-5.37906987158501	7.48716486354503e-08	4.96195488891423e-07
ENSMUSG00000022951.16	1296.7014492804	0.552859967808242	0.102808258409771	5.37758324437969	7.54923119121145e-08	5.00148649054108e-07
ENSMUSG00000031129.9	86.2521899163761	-1.2770348484	0.237511318225765	-5.37673260348008	7.58496907688335e-08	5.02355535949615e-07
ENSMUSG00000029925.13	17.847525984989	3.27881088567653	0.609864684357586	5.37629242973847	7.60352632474912e-08	5.03423494380462e-07
ENSMUSG00000006476.19	597.496416298335	-0.764580957552358	0.142262799633677	-5.37442648057772	7.68268217198615e-08	5.08501672253269e-07
ENSMUSG00000046020.13	1431.71243590153	-0.538013013534403	0.100155108389899	-5.37179802591738	7.7955396609396e-08	5.15806535685636e-07
ENSMUSG00000024841.8	495.562957511312	0.667985982081475	0.124430668452131	5.36833877363965	7.94651830896353e-08	5.25628282009007e-07
ENSMUSG00000040263.16	415.327236302434	0.63387870616125	0.118083886987366	5.36803726853155	7.95981080756411e-08	5.26339310811995e-07
ENSMUSG00000027207.15	790.970374068301	-0.548958037412633	0.102289858614112	-5.36669074383585	8.01943851038368e-08	5.30112803734944e-07
ENSMUSG00000031839.7	1637.10982425099	-0.548308324732007	0.102208368198457	-5.3646128433179	8.11230313872352e-08	5.36080262012008e-07
ENSMUSG00000079553.11	322.905998162183	0.716889626280389	0.133673512697471	5.36298935977579	8.18558297512219e-08	5.40750114382713e-07
ENSMUSG00000035198.9	542.364916599212	0.649086360627435	0.121035617848797	5.36277148961475	8.19546571942108e-08	5.41230229721946e-07
ENSMUSG00000047604.3	83.3495466915426	1.38178476107721	0.257693212064049	5.3621310006946	8.2245857050802e-08	5.42980064874147e-07
ENSMUSG00000034450.8	11.6664699026801	6.98216063043057	1.3027452068422	5.35957499114891	8.34179624350622e-08	5.50542592002067e-07
ENSMUSG00000022833.7	171.89766865381	0.955351916305493	0.178365236473209	5.35615535401142	8.50114221071581e-08	5.60880268840246e-07
ENSMUSG00000042997.13	620.769300695779	-0.592926689064952	0.11070441832128	-5.35594421664539	8.51107666015107e-08	5.61356767479754e-07
ENSMUSG00000070461.3	199.818039661794	-1.01770413955634	0.190033286149772	-5.35539936279506	8.53676512080629e-08	5.62871703425702e-07
ENSMUSG00000025372.16	1807.08213972094	0.645499441776469	0.120576266306941	5.35345355721393	8.62911907012935e-08	5.68779864313589e-07
ENSMUSG00000031555.15	5642.83783525492	-0.486934864668985	0.0909586496242447	-5.35336514647635	8.63333821177238e-08	5.68876793916119e-07
ENSMUSG00000047963.7	205.166783893791	-0.938671983785602	0.175356422698162	-5.35293757332928	8.65377108343409e-08	5.70041693551353e-07
ENSMUSG00000058152.8	127.860344952539	-1.00246561571497	0.18728794816154	-5.35253669846561	8.67297062097618e-08	5.71124635514935e-07
ENSMUSG00000040693.7	11.2764361254666	6.93018800782252	1.29497516155304	5.35159917624312	8.71803355214678e-08	5.73909479735311e-07
ENSMUSG00000027454.10	80.7111179217107	1.30128988723408	0.243206824737833	5.35054840108544	8.76880953447461e-08	5.77068524435679e-07
ENSMUSG00000021749.6	12.1919001126195	7.0339059176946	1.31492859882971	5.34926833590417	8.8310523117546e-08	5.80979941819405e-07
ENSMUSG00000028980.14	1474.73049333237	-0.728080139509743	0.136165373656612	-5.34702854299691	8.94099208559535e-08	5.88025780729479e-07
ENSMUSG00000029378.5	55.6858755523759	1.59178705143147	0.297862645832084	5.34403045734314	9.09022837273288e-08	5.97650751685046e-07
ENSMUSG00000026932.14	1239.37930891022	-0.671958537833598	0.125759634893279	-5.34319726996529	9.13212850181681e-08	6.00214873299785e-07
ENSMUSG00000026469.14	1470.05505246182	-0.527276278750797	0.0987221545302312	-5.34101267602837	9.24287923910095e-08	6.07301179719595e-07
ENSMUSG00000013921.15	1364.85016755577	-0.630373393700501	0.118057672131019	-5.33953772187648	9.31838803801037e-08	6.12068160021265e-07
ENSMUSG00000031207.16	15768.5973751985	-0.458179118481809	0.08583331685415	-5.33801017220804	9.39721880495585e-08	6.17050246212472e-07
ENSMUSG00000029512.11	1120.39060523523	0.689238512994037	0.129137845787837	5.3372309936655	9.43767736648486e-08	6.19510334456509e-07
ENSMUSG00000022564.7	2498.10361155702	-0.667223090133628	0.12505219275677	-5.3355569016802	9.52517513912568e-08	6.25055643165771e-07
ENSMUSG00000063704.13	29.4266788242058	2.48634761681974	0.466046991916921	5.33497192330976	9.55593424883977e-08	6.26875344368421e-07
ENSMUSG00000026167.14	172.737013887181	-1.24688026744308	0.233734680249437	-5.33459675779577	9.575711643319e-08	6.27973713186861e-07
ENSMUSG00000037573.5	1730.12024150745	0.540184434010151	0.101286653165112	5.33322424159452	9.64840402843316e-08	6.32540444017995e-07
ENSMUSG00000036712.15	1104.30687069647	-0.632388098937826	0.118587625883422	-5.33266514298461	9.67816836108973e-08	6.34290850441653e-07
ENSMUSG00000070570.5	24.993875587087	2.53979095249822	0.476409691158854	5.33110681758015	9.76159768884447e-08	6.39556148673675e-07
